,Date,Year,Month#,Month,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales,Target Status
838,2024-11-01,2024,11,November,H1,Hyderabad,Caffe Mocha,322.0,199.0,120.0,250.0,Achieved
839,2024-12-01,2024,12,December,H1,Hyderabad,Caffe Mocha,309.0,39.0,30.0,270.0,Achieved
840,2025-01-01,2025,1,January,H1,Hyderabad,Caffe Mocha,62.0,27.0,30.0,60.0,Achieved
841,2025-02-01,2025,2,February,H1,Hyderabad,Caffe Mocha,115.0,61.0,50.0,120.0,Not Achieved
842,2025-03-01,2025,3,March,H1,Hyderabad,Caffe Mocha,194.0,79.0,80.0,210.0,Not Achieved
843,2025-04-01,2025,4,April,H1,Hyderabad,Caffe Mocha,159.0,3.0,20.0,140.0,Achieved
844,2025-05-01,2025,5,May,H1,Hyderabad,Caffe Mocha,113.0,-10.0,10.0,100.0,Achieved
845,2025-06-01,2025,6,June,H1,Hyderabad,Caffe Mocha,161.0,79.0,60.0,120.0,Achieved
846,2025-07-01,2025,7,July,H1,Hyderabad,Caffe Mocha,113.0,-12.0,10.0,90.0,Achieved
847,2025-08-01,2025,8,August,H1,Hyderabad,Caffe Mocha,53.0,19.0,30.0,40.0,Achieved
848,2025-09-01,2025,9,September,H1,Hyderabad,Caffe Mocha,51.0,18.0,20.0,40.0,Achieved
849,2025-10-01,2025,10,October,H1,Hyderabad,Caffe Mocha,133.0,42.0,40.0,120.0,Achieved
850,2025-11-01,2025,11,November,H1,Hyderabad,Caffe Mocha,169.0,83.0,60.0,150.0,Achieved
851,2025-12-01,2025,12,December,H1,Hyderabad,Caffe Mocha,159.0,34.0,30.0,140.0,Achieved
852,2026-01-01,2026,1,January,H1,Hyderabad,Caffe Mocha,199.0,117.0,170.0,280.0,Not Achieved
853,2026-02-01,2026,2,February,H1,Hyderabad,Caffe Mocha,637.0,332.0,420.0,890.0,Not Achieved
854,2026-03-01,2026,3,March,H1,Hyderabad,Caffe Mocha,343.0,137.0,190.0,470.0,Not Achieved
855,2026-04-01,2026,4,April,H1,Hyderabad,Caffe Mocha,245.0,27.0,50.0,210.0,Achieved
856,2026-05-01,2026,5,May,H1,Hyderabad,Caffe Mocha,124.0,-16.0,30.0,100.0,Achieved
857,2026-06-01,2026,6,June,H1,Hyderabad,Caffe Mocha,74.0,-300.0,0.0,50.0,Achieved
858,2026-07-01,2026,7,July,H1,Hyderabad,Caffe Mocha,322.0,197.0,100.0,190.0,Achieved
859,2026-08-01,2026,8,August,H1,Hyderabad,Caffe Mocha,318.0,40.0,50.0,270.0,Achieved
860,2026-09-01,2026,9,September,H1,Hyderabad,Caffe Mocha,62.0,27.0,50.0,70.0,Not Achieved
861,2026-10-01,2026,10,October,H1,Hyderabad,Caffe Mocha,106.0,53.0,90.0,140.0,Not Achieved
862,2026-11-01,2026,11,November,H1,Hyderabad,Caffe Mocha,185.0,71.0,120.0,250.0,Not Achieved
863,2026-12-01,2026,12,December,H1,Hyderabad,Caffe Mocha,153.0,1.0,40.0,130.0,Achieved
864,2021-01-01,2021,1,January,M1,Mumbai,Chamomile,341.0,99.0,110.0,300.0,Achieved
865,2021-02-01,2021,2,February,M1,Mumbai,Chamomile,219.0,95.0,100.0,190.0,Achieved
866,2021-03-01,2021,3,March,M1,Mumbai,Chamomile,80.0,29.0,50.0,70.0,Achieved
867,2021-04-01,2021,4,April,M1,Mumbai,Chamomile,110.0,34.0,30.0,80.0,Achieved
868,2021-05-01,2021,5,May,M1,Mumbai,Chamomile,140.0,33.0,50.0,130.0,Achieved
869,2021-06-01,2021,6,June,M1,Mumbai,Chamomile,234.0,102.0,100.0,200.0,Achieved
870,2021-07-01,2021,7,July,M1,Mumbai,Chamomile,546.0,202.0,200.0,480.0,Achieved
871,2021-08-01,2021,8,August,M1,Mumbai,Chamomile,90.0,-11.0,0.0,70.0,Achieved
872,2021-09-01,2021,9,September,M1,Mumbai,Chamomile,180.0,70.0,80.0,150.0,Achieved
873,2021-10-01,2021,10,October,M1,Mumbai,Chamomile,112.0,35.0,40.0,100.0,Achieved
874,2021-11-01,2021,11,November,M1,Mumbai,Chamomile,45.0,11.0,20.0,40.0,Achieved
875,2021-12-01,2021,12,December,M1,Mumbai,Chamomile,120.0,13.0,20.0,110.0,Achieved
876,2022-01-01,2022,1,January,M1,Mumbai,Chamomile,250.0,16.0,30.0,220.0,Achieved
877,2022-02-01,2022,2,February,M1,Mumbai,Chamomile,90.0,33.0,40.0,70.0,Achieved
878,2022-03-01,2022,3,March,M1,Mumbai,Chamomile,93.0,21.0,30.0,80.0,Achieved
879,2022-04-01,2022,4,April,M1,Mumbai,Chamomile,310.0,115.0,120.0,270.0,Achieved
880,2022-05-01,2022,5,May,M1,Mumbai,Chamomile,340.0,99.0,100.0,290.0,Achieved
881,2022-06-01,2022,6,June,M1,Mumbai,Chamomile,243.0,105.0,110.0,210.0,Achieved
882,2022-07-01,2022,7,July,M1,Mumbai,Chamomile,56.0,17.0,30.0,40.0,Achieved
883,2022-08-01,2022,8,August,M1,Mumbai,Chamomile,110.0,34.0,30.0,80.0,Achieved
884,2022-09-01,2022,9,September,M1,Mumbai,Chamomile,140.0,33.0,50.0,130.0,Achieved
885,2022-10-01,2022,10,October,M1,Mumbai,Chamomile,232.0,100.0,100.0,200.0,Achieved
886,2022-11-01,2022,11,November,M1,Mumbai,Chamomile,545.0,201.0,190.0,470.0,Achieved
887,2022-12-01,2022,12,December,M1,Mumbai,Chamomile,104.0,-8.0,10.0,90.0,Achieved
888,2023-01-01,2023,1,January,M1,Mumbai,Chamomile,174.0,66.0,80.0,150.0,Achieved
889,2023-02-01,2023,2,February,M1,Mumbai,Chamomile,112.0,35.0,40.0,100.0,Achieved
890,2023-03-01,2023,3,March,M1,Mumbai,Chamomile,45.0,10.0,20.0,40.0,Achieved
891,2023-04-01,2023,4,April,M1,Mumbai,Chamomile,118.0,11.0,20.0,110.0,Achieved
892,2023-05-01,2023,5,May,M1,Mumbai,Chamomile,290.0,26.0,40.0,250.0,Achieved
893,2023-06-01,2023,6,June,M1,Mumbai,Chamomile,81.0,28.0,50.0,70.0,Achieved
894,2023-07-01,2023,7,July,M1,Mumbai,Chamomile,101.0,24.0,30.0,80.0,Achieved
895,2023-08-01,2023,8,August,M1,Mumbai,Chamomile,325.0,121.0,120.0,280.0,Achieved
896,2023-09-01,2023,9,September,M1,Mumbai,Chamomile,325.0,94.0,100.0,280.0,Achieved
897,2023-10-01,2023,10,October,M1,Mumbai,Chamomile,213.0,91.0,90.0,180.0,Achieved
898,2023-11-01,2023,11,November,M1,Mumbai,Chamomile,53.0,15.0,30.0,40.0,Achieved
899,2023-12-01,2023,12,December,M1,Mumbai,Chamomile,112.0,35.0,30.0,80.0,Achieved
900,2024-01-01,2024,1,January,M1,Mumbai,Chamomile,134.0,31.0,50.0,130.0,Achieved
901,2024-02-01,2024,2,February,M1,Mumbai,Chamomile,234.0,101.0,100.0,200.0,Achieved
902,2024-03-01,2024,3,March,M1,Mumbai,Chamomile,567.0,212.0,210.0,490.0,Achieved
903,2024-04-01,2024,4,April,M1,Mumbai,Chamomile,107.0,-6.0,10.0,90.0,Achieved
904,2024-05-01,2024,5,May,M1,Mumbai,Chamomile,167.0,63.0,70.0,140.0,Achieved
905,2024-06-01,2024,6,June,M1,Mumbai,Chamomile,110.0,34.0,40.0,100.0,Achieved
906,2024-07-01,2024,7,July,M1,Mumbai,Chamomile,45.0,10.0,20.0,40.0,Achieved
907,2024-08-01,2024,8,August,M1,Mumbai,Chamomile,120.0,13.0,20.0,110.0,Achieved
908,2024-09-01,2024,9,September,M1,Mumbai,Chamomile,298.0,27.0,50.0,260.0,Achieved
909,2024-10-01,2024,10,October,M1,Mumbai,Chamomile,92.0,33.0,50.0,80.0,Achieved
910,2024-11-01,2024,11,November,M1,Mumbai,Chamomile,107.0,28.0,40.0,90.0,Achieved
911,2024-12-01,2024,12,December,M1,Mumbai,Chamomile,309.0,115.0,120.0,270.0,Achieved
912,2025-01-01,2025,1,January,M1,Mumbai,Chamomile,325.0,94.0,100.0,280.0,Achieved
913,2025-02-01,2025,2,February,M1,Mumbai,Chamomile,223.0,95.0,100.0,190.0,Achieved
914,2025-03-01,2025,3,March,M1,Mumbai,Chamomile,53.0,16.0,30.0,40.0,Achieved
915,2025-04-01,2025,4,April,M1,Mumbai,Chamomile,103.0,31.0,30.0,80.0,Achieved
916,2025-05-01,2025,5,May,M1,Mumbai,Chamomile,129.0,28.0,40.0,120.0,Achieved
917,2025-06-01,2025,6,June,M1,Mumbai,Chamomile,245.0,106.0,110.0,210.0,Achieved
918,2025-07-01,2025,7,July,M1,Mumbai,Chamomile,587.0,220.0,210.0,510.0,Achieved
919,2025-08-01,2025,8,August,M1,Mumbai,Chamomile,107.0,-6.0,10.0,90.0,Achieved
920,2025-09-01,2025,9,September,M1,Mumbai,Chamomile,133.0,46.0,50.0,110.0,Achieved
921,2025-10-01,2025,10,October,M1,Mumbai,Chamomile,119.0,38.0,50.0,110.0,Achieved
922,2025-11-01,2025,11,November,M1,Mumbai,Chamomile,47.0,12.0,20.0,40.0,Achieved
923,2025-12-01,2025,12,December,M1,Mumbai,Chamomile,127.0,15.0,30.0,120.0,Achieved
924,2026-01-01,2026,1,January,M1,Mumbai,Chamomile,298.0,27.0,50.0,260.0,Achieved
925,2026-02-01,2026,2,February,M1,Mumbai,Chamomile,87.0,31.0,40.0,70.0,Achieved
926,2026-03-01,2026,3,March,M1,Mumbai,Chamomile,121.0,34.0,30.0,100.0,Achieved
927,2026-04-01,2026,4,April,M1,Mumbai,Chamomile,292.0,106.0,110.0,250.0,Achieved
928,2026-05-01,2026,5,May,M1,Mumbai,Chamomile,298.0,83.0,90.0,260.0,Achieved
929,2026-06-01,2026,6,June,M1,Mumbai,Chamomile,256.0,112.0,120.0,220.0,Achieved
930,2026-07-01,2026,7,July,M1,Mumbai,Chamomile,49.0,12.0,30.0,40.0,Achieved
931,2026-08-01,2026,8,August,M1,Mumbai,Chamomile,110.0,35.0,30.0,80.0,Achieved
932,2026-09-01,2026,9,September,M1,Mumbai,Chamomile,123.0,27.0,50.0,120.0,Achieved
933,2026-10-01,2026,10,October,M1,Mumbai,Chamomile,256.0,111.0,120.0,220.0,Achieved
934,2026-11-01,2026,11,November,M1,Mumbai,Chamomile,612.0,231.0,220.0,530.0,Achieved
935,2026-12-01,2026,12,December,M1,Mumbai,Chamomile,104.0,-8.0,10.0,90.0,Achieved
936,2021-01-01,2021,1,January,M2,Mumbai,Chamomile,130.0,45.0,50.0,110.0,Achieved
937,2021-02-01,2021,2,February,M2,Mumbai,Chamomile,111.0,35.0,40.0,100.0,Achieved
938,2021-03-01,2021,3,March,M2,Mumbai,Chamomile,49.0,12.0,20.0,40.0,Achieved
939,2021-04-01,2021,4,April,M2,Mumbai,Chamomile,130.0,17.0,20.0,120.0,Achieved
940,2021-05-01,2021,5,May,M2,Mumbai,Chamomile,289.0,25.0,40.0,250.0,Achieved
941,2021-06-01,2021,6,June,M2,Mumbai,Chamomile,75.0,26.0,40.0,60.0,Achieved
942,2021-07-01,2021,7,July,M2,Mumbai,Chamomile,125.0,34.0,40.0,110.0,Achieved
943,2021-08-01,2021,8,August,M2,Mumbai,Chamomile,275.0,98.0,100.0,240.0,Achieved
944,2021-09-01,2021,9,September,M2,Mumbai,Chamomile,298.0,83.0,90.0,260.0,Achieved
945,2021-10-01,2021,10,October,M2,Mumbai,Chamomile,276.0,121.0,130.0,240.0,Achieved
946,2021-11-01,2021,11,November,M2,Mumbai,Chamomile,44.0,9.0,20.0,30.0,Achieved
947,2021-12-01,2021,12,December,M2,Mumbai,Chamomile,110.0,35.0,30.0,80.0,Achieved
948,2022-01-01,2022,1,January,M2,Mumbai,Chamomile,118.0,24.0,40.0,110.0,Achieved
949,2022-02-01,2022,2,February,M2,Mumbai,Chamomile,301.0,133.0,140.0,260.0,Achieved
950,2022-03-01,2022,3,March,M2,Mumbai,Chamomile,634.0,241.0,230.0,550.0,Achieved
951,2022-04-01,2022,4,April,M2,Mumbai,Chamomile,125.0,-4.0,20.0,110.0,Achieved
952,2022-05-01,2022,5,May,M2,Mumbai,Chamomile,125.0,40.0,50.0,110.0,Achieved
953,2022-06-01,2022,6,June,M2,Mumbai,Chamomile,111.0,36.0,40.0,100.0,Achieved
954,2022-07-01,2022,7,July,M2,Mumbai,Chamomile,58.0,18.0,20.0,50.0,Achieved
955,2022-08-01,2022,8,August,M2,Mumbai,Chamomile,133.0,19.0,30.0,130.0,Achieved
956,2022-09-01,2022,9,September,M2,Mumbai,Chamomile,345.0,37.0,50.0,300.0,Achieved
957,2022-10-01,2022,10,October,M2,Mumbai,Chamomile,69.0,22.0,40.0,60.0,Achieved
958,2022-11-01,2022,11,November,M2,Mumbai,Chamomile,138.0,42.0,50.0,120.0,Achieved
959,2022-12-01,2022,12,December,M2,Mumbai,Chamomile,232.0,79.0,90.0,200.0,Achieved
960,2023-01-01,2023,1,January,M2,Mumbai,Chamomile,291.0,81.0,80.0,250.0,Achieved
961,2023-02-01,2023,2,February,M2,Mumbai,Chamomile,256.0,111.0,120.0,220.0,Achieved
962,2023-03-01,2023,3,March,M2,Mumbai,Chamomile,44.0,9.0,20.0,30.0,Achieved
963,2023-04-01,2023,4,April,M2,Mumbai,Chamomile,115.0,36.0,30.0,80.0,Achieved
964,2023-05-01,2023,5,May,M2,Mumbai,Chamomile,110.0,20.0,30.0,100.0,Achieved
965,2023-06-01,2023,6,June,M2,Mumbai,Chamomile,312.0,139.0,150.0,270.0,Achieved
966,2023-07-01,2023,7,July,M2,Mumbai,Chamomile,678.0,258.0,240.0,590.0,Achieved
967,2023-08-01,2023,8,August,M2,Mumbai,Chamomile,141.0,-1.0,10.0,120.0,Achieved
968,2023-09-01,2023,9,September,M2,Mumbai,Chamomile,104.0,29.0,40.0,90.0,Achieved
969,2023-10-01,2023,10,October,M2,Mumbai,Chamomile,106.0,32.0,40.0,100.0,Achieved
970,2023-11-01,2023,11,November,M2,Mumbai,Chamomile,61.0,17.0,20.0,50.0,Achieved
971,2023-12-01,2023,12,December,M2,Mumbai,Chamomile,133.0,19.0,30.0,130.0,Achieved
972,2024-01-01,2024,1,January,M2,Mumbai,Chamomile,387.0,45.0,70.0,340.0,Achieved
973,2024-02-01,2024,2,February,M2,Mumbai,Chamomile,74.0,24.0,40.0,60.0,Achieved
974,2024-03-01,2024,3,March,M2,Mumbai,Chamomile,151.0,48.0,60.0,130.0,Achieved
975,2024-04-01,2024,4,April,M2,Mumbai,Chamomile,225.0,75.0,80.0,190.0,Achieved
976,2024-05-01,2024,5,May,M2,Mumbai,Chamomile,291.0,82.0,80.0,250.0,Achieved
977,2024-06-01,2024,6,June,M2,Mumbai,Chamomile,301.0,132.0,140.0,260.0,Achieved
978,2024-07-01,2024,7,July,M2,Mumbai,Chamomile,41.0,9.0,20.0,30.0,Achieved
979,2024-08-01,2024,8,August,M2,Mumbai,Chamomile,69.0,18.0,20.0,50.0,Achieved
980,2024-09-01,2024,9,September,M2,Mumbai,Chamomile,108.0,19.0,30.0,100.0,Achieved
981,2024-10-01,2024,10,October,M2,Mumbai,Chamomile,323.0,143.0,140.0,280.0,Achieved
982,2024-11-01,2024,11,November,M2,Mumbai,Chamomile,687.0,262.0,250.0,600.0,Achieved
983,2024-12-01,2024,12,December,M2,Mumbai,Chamomile,151.0,2.0,20.0,130.0,Achieved
984,2025-01-01,2025,1,January,M2,Mumbai,Chamomile,126.0,41.0,50.0,110.0,Achieved
985,2025-02-01,2025,2,February,M2,Mumbai,Chamomile,176.0,61.0,70.0,170.0,Achieved
986,2025-03-01,2025,3,March,M2,Mumbai,Chamomile,63.0,19.0,30.0,60.0,Achieved
987,2025-04-01,2025,4,April,M2,Mumbai,Chamomile,140.0,20.0,20.0,130.0,Achieved
988,2025-05-01,2025,5,May,M2,Mumbai,Chamomile,412.0,49.0,70.0,360.0,Achieved
989,2025-06-01,2025,6,June,M2,Mumbai,Chamomile,62.0,19.0,30.0,50.0,Achieved
990,2025-07-01,2025,7,July,M2,Mumbai,Chamomile,151.0,49.0,60.0,130.0,Achieved
991,2025-08-01,2025,8,August,M2,Mumbai,Chamomile,225.0,75.0,80.0,190.0,Achieved
992,2025-09-01,2025,9,September,M2,Mumbai,Chamomile,310.0,87.0,90.0,270.0,Achieved
993,2025-10-01,2025,10,October,M2,Mumbai,Chamomile,302.0,133.0,140.0,260.0,Achieved
994,2025-11-01,2025,11,November,M2,Mumbai,Chamomile,50.0,14.0,30.0,40.0,Achieved
995,2025-12-01,2025,12,December,M2,Mumbai,Chamomile,76.0,21.0,20.0,50.0,Achieved
996,2026-01-01,2026,1,January,M2,Mumbai,Chamomile,125.0,27.0,40.0,120.0,Achieved
997,2026-02-01,2026,2,February,M2,Mumbai,Chamomile,245.0,105.0,110.0,210.0,Achieved
998,2026-03-01,2026,3,March,M2,Mumbai,Chamomile,589.0,220.0,210.0,510.0,Achieved
999,2026-04-01,2026,4,April,M2,Mumbai,Chamomile,106.0,-7.0,10.0,90.0,Achieved
1000,2026-05-01,2026,5,May,M2,Mumbai,Chamomile,151.0,53.0,70.0,130.0,Achieved
1001,2026-06-01,2026,6,June,M2,Mumbai,Chamomile,159.0,55.0,60.0,150.0,Achieved
1002,2026-07-01,2026,7,July,M2,Mumbai,Chamomile,48.0,13.0,20.0,40.0,Achieved
1003,2026-08-01,2026,8,August,M2,Mumbai,Chamomile,149.0,24.0,30.0,140.0,Achieved
1004,2026-09-01,2026,9,September,M2,Mumbai,Chamomile,290.0,26.0,40.0,250.0,Achieved
1005,2026-10-01,2026,10,October,M2,Mumbai,Chamomile,61.0,17.0,30.0,50.0,Achieved
1006,2026-11-01,2026,11,November,M2,Mumbai,Chamomile,120.0,34.0,40.0,100.0,Achieved
1007,2026-12-01,2026,12,December,M2,Mumbai,Chamomile,258.0,91.0,100.0,220.0,Achieved
1008,2021-01-01,2021,1,January,M3,Mumbai,Chamomile,322.0,92.0,110.0,260.0,Achieved
1009,2021-02-01,2021,2,February,M3,Mumbai,Chamomile,302.0,133.0,140.0,240.0,Achieved
1010,2021-03-01,2021,3,March,M3,Mumbai,Chamomile,53.0,16.0,30.0,30.0,Achieved
1011,2021-04-01,2021,4,April,M3,Mumbai,Chamomile,51.0,10.0,20.0,20.0,Achieved
1012,2021-05-01,2021,5,May,M3,Mumbai,Chamomile,123.0,26.0,70.0,110.0,Achieved
1013,2021-06-01,2021,6,June,M3,Mumbai,Chamomile,265.0,115.0,120.0,210.0,Achieved
1014,2021-07-01,2021,7,July,M3,Mumbai,Chamomile,598.0,224.0,210.0,480.0,Achieved
1015,2021-08-01,2021,8,August,M3,Mumbai,Chamomile,109.0,-6.0,30.0,80.0,Achieved
1016,2021-09-01,2021,9,September,M3,Mumbai,Chamomile,159.0,57.0,80.0,120.0,Achieved
1017,2021-10-01,2021,10,October,M3,Mumbai,Chamomile,236.0,87.0,110.0,210.0,Achieved
1018,2021-11-01,2021,11,November,M3,Mumbai,Chamomile,52.0,14.0,30.0,40.0,Achieved
1019,2021-12-01,2021,12,December,M3,Mumbai,Chamomile,126.0,16.0,50.0,110.0,Achieved
1020,2022-01-01,2022,1,January,M3,Mumbai,Chamomile,298.0,26.0,60.0,240.0,Achieved
1021,2022-02-01,2022,2,February,M3,Mumbai,Chamomile,61.0,17.0,30.0,40.0,Achieved
1022,2022-03-01,2022,3,March,M3,Mumbai,Chamomile,120.0,33.0,60.0,90.0,Achieved
1023,2022-04-01,2022,4,April,M3,Mumbai,Chamomile,313.0,115.0,130.0,250.0,Achieved
1024,2022-05-01,2022,5,May,M3,Mumbai,Chamomile,363.0,107.0,100.0,330.0,Achieved
1025,2022-06-01,2022,6,June,M3,Mumbai,Chamomile,290.0,127.0,110.0,260.0,Achieved
1026,2022-07-01,2022,7,July,M3,Mumbai,Chamomile,80.0,29.0,30.0,70.0,Achieved
1027,2022-08-01,2022,8,August,M3,Mumbai,Chamomile,52.0,11.0,10.0,30.0,Achieved
1028,2022-09-01,2022,9,September,M3,Mumbai,Chamomile,138.0,32.0,40.0,120.0,Achieved
1029,2022-10-01,2022,10,October,M3,Mumbai,Chamomile,198.0,84.0,80.0,180.0,Achieved
1030,2022-11-01,2022,11,November,M3,Mumbai,Chamomile,532.0,196.0,180.0,490.0,Achieved
1031,2022-12-01,2022,12,December,M3,Mumbai,Chamomile,106.0,-8.0,0.0,90.0,Achieved
1032,2023-01-01,2023,1,January,M3,Mumbai,Chamomile,141.0,48.0,50.0,130.0,Achieved
1033,2023-02-01,2023,2,February,M3,Mumbai,Chamomile,231.0,85.0,80.0,210.0,Achieved
1034,2023-03-01,2023,3,March,M3,Mumbai,Chamomile,39.0,9.0,10.0,30.0,Achieved
1035,2023-04-01,2023,4,April,M3,Mumbai,Chamomile,121.0,13.0,20.0,110.0,Achieved
1036,2023-05-01,2023,5,May,M3,Mumbai,Chamomile,289.0,26.0,20.0,260.0,Achieved
1037,2023-06-01,2023,6,June,M3,Mumbai,Chamomile,63.0,19.0,20.0,50.0,Achieved
1038,2023-07-01,2023,7,July,M3,Mumbai,Chamomile,113.0,30.0,30.0,100.0,Achieved
1039,2023-08-01,2023,8,August,M3,Mumbai,Chamomile,325.0,122.0,120.0,300.0,Achieved
1040,2023-09-01,2023,9,September,M3,Mumbai,Chamomile,306.0,87.0,80.0,280.0,Achieved
1041,2023-10-01,2023,10,October,M3,Mumbai,Chamomile,302.0,133.0,130.0,280.0,Achieved
1042,2023-11-01,2023,11,November,M3,Mumbai,Chamomile,73.0,25.0,30.0,60.0,Achieved
1043,2023-12-01,2023,12,December,M3,Mumbai,Chamomile,56.0,12.0,20.0,40.0,Achieved
1044,2024-01-01,2024,1,January,M3,Mumbai,Chamomile,127.0,28.0,30.0,110.0,Achieved
1045,2024-02-01,2024,2,February,M3,Mumbai,Chamomile,210.0,89.0,80.0,190.0,Achieved
1046,2024-03-01,2024,3,March,M3,Mumbai,Chamomile,576.0,216.0,200.0,530.0,Achieved
1047,2024-04-01,2024,4,April,M3,Mumbai,Chamomile,118.0,-5.0,0.0,100.0,Achieved
1048,2024-05-01,2024,5,May,M3,Mumbai,Chamomile,107.0,30.0,30.0,90.0,Achieved
1049,2024-06-01,2024,6,June,M3,Mumbai,Chamomile,214.0,77.0,70.0,190.0,Achieved
1050,2024-07-01,2024,7,July,M3,Mumbai,Chamomile,41.0,9.0,10.0,30.0,Achieved
1051,2024-08-01,2024,8,August,M3,Mumbai,Chamomile,145.0,22.0,20.0,130.0,Achieved
1052,2024-09-01,2024,9,September,M3,Mumbai,Chamomile,322.0,32.0,30.0,290.0,Achieved
1053,2024-10-01,2024,10,October,M3,Mumbai,Chamomile,60.0,19.0,20.0,50.0,Achieved
1054,2024-11-01,2024,11,November,M3,Mumbai,Chamomile,127.0,36.0,40.0,110.0,Achieved
1055,2024-12-01,2024,12,December,M3,Mumbai,Chamomile,289.0,105.0,110.0,260.0,Achieved
1056,2025-01-01,2025,1,January,M3,Mumbai,Chamomile,382.0,154.0,110.0,300.0,Achieved
1057,2025-02-01,2025,2,February,M3,Mumbai,Chamomile,245.0,148.0,100.0,190.0,Achieved
1058,2025-03-01,2025,3,March,M3,Mumbai,Chamomile,90.0,45.0,50.0,70.0,Achieved
1059,2025-04-01,2025,4,April,M3,Mumbai,Chamomile,123.0,53.0,30.0,80.0,Achieved
1060,2025-05-01,2025,5,May,M3,Mumbai,Chamomile,157.0,51.0,50.0,130.0,Achieved
1061,2025-06-01,2025,6,June,M3,Mumbai,Chamomile,262.0,159.0,100.0,200.0,Achieved
1062,2025-07-01,2025,7,July,M3,Mumbai,Chamomile,611.0,315.0,200.0,480.0,Achieved
1063,2025-08-01,2025,8,August,M3,Mumbai,Chamomile,101.0,-17.0,0.0,70.0,Achieved
1064,2025-09-01,2025,9,September,M3,Mumbai,Chamomile,201.0,109.0,80.0,150.0,Achieved
1065,2025-10-01,2025,10,October,M3,Mumbai,Chamomile,125.0,55.0,40.0,100.0,Achieved
1066,2025-11-01,2025,11,November,M3,Mumbai,Chamomile,50.0,17.0,20.0,40.0,Achieved
1067,2025-12-01,2025,12,December,M3,Mumbai,Chamomile,134.0,20.0,20.0,110.0,Achieved
1068,2026-01-01,2026,1,January,M3,Mumbai,Chamomile,280.0,25.0,30.0,220.0,Achieved
1069,2026-02-01,2026,2,February,M3,Mumbai,Chamomile,101.0,51.0,40.0,70.0,Achieved
1070,2026-03-01,2026,3,March,M3,Mumbai,Chamomile,104.0,33.0,30.0,80.0,Achieved
1071,2026-04-01,2026,4,April,M3,Mumbai,Chamomile,347.0,179.0,120.0,270.0,Achieved
1072,2026-05-01,2026,5,May,M3,Mumbai,Chamomile,362.0,147.0,100.0,290.0,Achieved
1073,2026-06-01,2026,6,June,M3,Mumbai,Chamomile,259.0,156.0,110.0,210.0,Achieved
1074,2026-07-01,2026,7,July,M3,Mumbai,Chamomile,60.0,25.0,30.0,40.0,Achieved
1075,2026-08-01,2026,8,August,M3,Mumbai,Chamomile,117.0,50.0,30.0,80.0,Achieved
1076,2026-09-01,2026,9,September,M3,Mumbai,Chamomile,149.0,49.0,50.0,130.0,Achieved
1077,2026-10-01,2026,10,October,M3,Mumbai,Chamomile,247.0,148.0,100.0,200.0,Achieved
1078,2026-11-01,2026,11,November,M3,Mumbai,Chamomile,581.0,298.0,190.0,470.0,Achieved
1079,2026-12-01,2026,12,December,M3,Mumbai,Chamomile,111.0,-12.0,10.0,90.0,Achieved
1080,2021-01-01,2021,1,January,B1,Banglore,Chamomile,185.0,98.0,80.0,150.0,Achieved
1081,2021-02-01,2021,2,February,B1,Banglore,Chamomile,119.0,52.0,40.0,100.0,Achieved
1082,2021-03-01,2021,3,March,B1,Banglore,Chamomile,48.0,15.0,20.0,40.0,Achieved
1083,2021-04-01,2021,4,April,B1,Banglore,Chamomile,126.0,16.0,20.0,110.0,Achieved
1084,2021-05-01,2021,5,May,B1,Banglore,Chamomile,309.0,39.0,40.0,250.0,Achieved
1085,2021-06-01,2021,6,June,B1,Banglore,Chamomile,86.0,42.0,50.0,70.0,Achieved
1086,2021-07-01,2021,7,July,B1,Banglore,Chamomile,108.0,36.0,30.0,80.0,Achieved
1087,2021-08-01,2021,8,August,B1,Banglore,Chamomile,346.0,180.0,120.0,280.0,Achieved
1088,2021-09-01,2021,9,September,B1,Banglore,Chamomile,346.0,140.0,100.0,280.0,Achieved
1089,2021-10-01,2021,10,October,B1,Banglore,Chamomile,227.0,135.0,90.0,180.0,Achieved
1090,2021-11-01,2021,11,November,B1,Banglore,Chamomile,56.0,22.0,30.0,40.0,Achieved
1091,2021-12-01,2021,12,December,B1,Banglore,Chamomile,119.0,52.0,30.0,80.0,Achieved
1092,2022-01-01,2022,1,January,B1,Banglore,Chamomile,143.0,46.0,50.0,130.0,Achieved
1093,2022-02-01,2022,2,February,B1,Banglore,Chamomile,249.0,150.0,100.0,200.0,Achieved
1094,2022-03-01,2022,3,March,B1,Banglore,Chamomile,604.0,315.0,210.0,490.0,Achieved
1095,2022-04-01,2022,4,April,B1,Banglore,Chamomile,114.0,-9.0,10.0,90.0,Achieved
1096,2022-05-01,2022,5,May,B1,Banglore,Chamomile,178.0,93.0,70.0,140.0,Achieved
1097,2022-06-01,2022,6,June,B1,Banglore,Chamomile,117.0,50.0,40.0,100.0,Achieved
1098,2022-07-01,2022,7,July,B1,Banglore,Chamomile,48.0,15.0,20.0,40.0,Achieved
1099,2022-08-01,2022,8,August,B1,Banglore,Chamomile,128.0,19.0,20.0,110.0,Achieved
1100,2022-09-01,2022,9,September,B1,Banglore,Chamomile,318.0,40.0,50.0,260.0,Achieved
1101,2022-10-01,2022,10,October,B1,Banglore,Chamomile,98.0,49.0,50.0,80.0,Achieved
